InputID,TargetID,Distance
n373902428,"1",69267.7080461426
n373902541,"0",69767.1054530599
n373902541,"1",69767.1054530599
n373904613,"0",60103.8573827302
n373904613,"1",60103.8573827302
n373960888,"0",57484.1882924417
n373960888,"1",57484.1882924417
n374314171,"0",63864.1150694979
n374314171,"1",63864.1150694979
n374314224,"0",63847.2339904006
n374314224,"1",63847.2339904006
n374323971,"0",67653.1971419828
n374323971,"1",67653.1971419828
n374332188,"0",70895.73263144
n374332188,"1",70895.73263144
n374332398,"0",68852.6663657875
n374332398,"1",68852.6663657875
n374363554,"0",68449.0731124257
n374363554,"1",68449.0731124257
n374369418,"0",64987.8423561478
n374369418,"1",64987.8423561478
n374439551,"0",96733.6916726401
n374439551,"1",96733.6916726401
n374665115,"0",68619.7018760213
n374665115,"1",68619.7018760213
n374675612,"0",82110.346628744
n374675612,"1",82110.346628744
n374693320,"0",71821.8963721121
n374693320,"1",71821.8963721121
n560201494,"0",71976.3897359265
n560201494,"1",71976.3897359265
n1445255155,"0",82117.1114156273
n1445255155,"1",82117.1114156273
n1572831455,"0",58807.3157452387
n1572831455,"1",58807.3157452387
n1698667329,"0",54319.6042116236
n1698667329,"1",54319.6042116236
n1754406307,"0",85379.2259486544
n1754406307,"1",85379.2259486544
n1754406334,"0",85367.912996868
n1754406334,"1",85367.912996868
n1795297757,"0",128213.022869209
n1795297757,"1",128213.022869209
n1899973792,"0",63424.755812092
n1899973792,"1",63424.755812092
n1899973793,"0",63420.7923593598
n1899973793,"1",63420.7923593598
n2271237255,"0",76929.1713590544
n2271237255,"1",76929.1713590544
n2280226756,"0",86189.1147922626
n2280226756,"1",86189.1147922626
n2390244351,"1",54391.7253509305
n2390244351,"0",54391.7253509305
n2390244351,"0",54391.7253509305
n2390244351,"1",54391.7253509305
n2393579292,"0",88131.5255382746
n2393579292,"1",88131.5255382746
n2402566129,"1",12417.1470058696
n2402566129,"0",12417.1470058696
n2692192707,"0",67781.6848903881
n2692192707,"1",67781.6848903881
n2696055609,"0",72429.6738760004
n2696055609,"1",72429.6738760004
n2696065857,"0",66889.0713347868
n2696065857,"1",66889.0713347868
n2696516115,"0",66628.5009997943
n2696516115,"1",66628.5009997943
n2696528606,"0",66750.7321168721
n2696528606,"1",66750.7321168721
n2696528616,"0",66842.5997772996
n2696528616,"1",66842.5997772996
n2753124043,"0",75918.8380318824
n2753124043,"1",75918.8380318824
n2877135452,"0",69007.2846378563
n2877135452,"1",69007.2846378563
n3150080618,"0",75918.6289719103
n3150080618,"1",75918.6289719103
n3305123618,"0",64156.1837366206
n3305123618,"1",64156.1837366206
n3320039110,"0",70549.6371203645
n3320039110,"1",70549.6371203645
n3336433076,"0",47039.6990426205
n3336433076,"1",47039.6990426205
n3409977620,"0",59563.7259055866
n3409977620,"1",59563.7259055866
n3409977673,"0",59576.4363547935
n3409977673,"1",59576.4363547935
n3533948949,"0",85081.3274850036
n3533948949,"1",85081.3274850036
n3607584085,"0",86608.2719919616
n3607584085,"1",86608.2719919616
n3608774005,"0",87276.9793199514
n3608774005,"1",87276.9793199514
n3608774009,"0",87246.5773630527
n3608774009,"1",87246.5773630527
n3632093002,"0",92718.7524056448
n3632093002,"1",92718.7524056448
n3648445628,"0",59131.0429215506
n3648445628,"1",59131.0429215506
n3723782260,"0",44307.7536509321
n3723782260,"1",44307.7536509321
n3724210548,"0",68675.9819828615
n3724210548,"1",68675.9819828615
n5224159098,"0",97535.4035538841
n5224159098,"1",97535.4035538841
n5401981018,"0",47038.6287823384
n5401981018,"1",47038.6287823384
n5557763031,"1",8765.63995024704
n5557763031,"0",8765.63995024704
n5821790763,"0",69798.9050929397
n5821790763,"1",69798.9050929397
n5824784076,"0",71062.5009574217
n5824784076,"1",71062.5009574217
n5824784697,"0",71062.3271984636
n5824784697,"1",71062.3271984636
n5828582624,"0",67582.6056923914
n5828582624,"1",67582.6056923914
n5828582633,"0",68199.8102779343
n5828582633,"1",68199.8102779343
n5828582653,"0",68439.1832120585
n5828582653,"1",68439.1832120585
n5843150800,"0",49924.4692846986
n5843150800,"1",49924.4692846986
n6125790824,"0",45943.5616340257
n6125790824,"1",45943.5616340257
n6289283851,"0",47036.7904538291
n6289283851,"1",47036.7904538291
n6294624389,"0",87800.9619985927
n6294624389,"1",87800.9619985927
n6294624440,"0",87786.8151154822
n6294624440,"1",87786.8151154822
n6294624442,"0",87827.4105736852
n6294624442,"1",87827.4105736852
n6294629051,"0",87242.5137689763
n6294629051,"1",87242.5137689763
n6294882823,"0",75873.349764845
n6294882823,"1",75873.349764845
n6296050043,"0",87058.5456533827
n6296050043,"1",87058.5456533827
n6296050044,"0",87077.195305507
n6296050044,"1",87077.195305507
n6341640743,"1",57115.3358225047
n6341640743,"0",57115.3358225047
n6341640743,"0",57115.3358225047
n6341640743,"1",57115.3358225047
n6415419261,"0",83821.4976748246
n6415419261,"1",83821.4976748246
n6415419488,"0",83838.529950012
n6415419488,"1",83838.529950012
n6448929261,"0",93672.7453232449
n6448929261,"1",93672.7453232449
n6542214461,"0",87421.1334647014
n6542214461,"1",87421.1334647014
n6563246536,"0",96762.8333124357
n6563246536,"1",96762.8333124357
n6673107277,"0",52134.0775540855
n6673107277,"1",52134.0775540855
n6687122004,"0",75876.6521223461
n6687122004,"1",75876.6521223461
n6991673671,"0",80909.9888503164
n6991673671,"1",80909.9888503164
n7297868359,"0",68372.8405669074
n7297868359,"1",68372.8405669074
n7388813052,"0",44182.2954566411
n7388813052,"1",44182.2954566411
n7431075365,"0",86886.3426267286
n7431075365,"1",86886.3426267286
n7431075369,"0",86589.3034310386
n7431075369,"1",86589.3034310386
n7437742106,"0",68748.7256176846
n7437742106,"1",68748.7256176846
n7578282197,"0",92572.2989348698
n7578282197,"1",92572.2989348698
n7578282213,"0",92560.0473214172
n7578282213,"1",92560.0473214172
n55765580,"0",92250.0794363032
n55765580,"1",92250.0794363032
n55775410,"0",71950.4644573705
n55775410,"1",71950.4644573705
n55829637,"0",66348.0611279619
n55829637,"1",66348.0611279619
n55836890,"0",96518.6596272078
n55836890,"1",96518.6596272078
n55849316,"0",68261.2221892247
n55849316,"1",68261.2221892247
n55849918,"0",86617.6321087655
n55849918,"1",86617.6321087655
n84139226,"0",96769.7716503291
n84139226,"1",96769.7716503291
n106849952,"0",33051.4403110256
n106849952,"1",33051.4403110256
n106849952,"0",33051.4403110256
n106849952,"1",33051.4403110256
n151322102,"1",21980.8359756874
n151322102,"0",21980.8359756874
n151322456,"0",55810.4233682401
n151322456,"1",55810.4233682401
n151326797,"1",143549.989605957
n151326797,"0",143549.989605957
n151331611,"0",53315.8254458035
n151331611,"1",53315.8254458035
n151333892,"1",21240.7842246523
n151333892,"0",21240.7842246523
n151334359,"1",10035.3268191426
n151334359,"0",10035.3268191426
n151336496,"0",57490.9005393055
n151336496,"1",57490.9005393055
n151340223,"0",104421.997247169
n151340223,"1",104421.997247169
n151340255,"0",19091.3812606807
n151340255,"1",19091.3812606807
n151340316,"0",56638.1842260207
n151340316,"1",56638.1842260207
n151344835,"0",43463.2559877622
n151344835,"1",43463.2559877622
n151345923,"0",30689.4602571749
n151345923,"1",30689.4602571749
n151351785,"0",49847.6789722803
n151351785,"1",49847.6789722803
n151352266,"0",28631.9027915289
n151352266,"1",28631.9027915289
n151356067,"0",60186.7941483921
n151356067,"1",60186.7941483921
n151356355,"0",60174.3623765928
n151356355,"1",60174.3623765928
n151363125,"0",156977.080194016
n151363125,"1",156977.080194016
n151363255,"0",60300.3897333394
n151363255,"1",60300.3897333394
n151364825,"0",77387.3747310158
n151364825,"1",77387.3747310158
n151365107,"1",44327.1937025607
n151365107,"0",44327.1937025607
n151365107,"0",44327.1937025607
n151365107,"1",44327.1937025607
n151366015,"0",81255.8718307024
n151366015,"1",81255.8718307024
n151376447,"0",58880.3003483556
n151376447,"1",58880.3003483556
n151377264,"0",70985.9526252141
n151377264,"1",70985.9526252141
n151398588,"1",16660.5965059904
n151398588,"0",16660.5965059904
n151406898,"1",48285.0914646602
n151406898,"0",48285.0914646602
n151406898,"1",48285.0914646602
n151406898,"0",48285.0914646602
n151408530,"0",60280.9533733119
n151408530,"1",60280.9533733119
n151408789,"0",184503.993445819
n151408789,"1",184503.993445819
n151412991,"0",57814.266354824
n151412991,"1",57814.266354824
n151421466,"0",68130.742107115
n151421466,"1",68130.742107115
n151437230,"0",80666.0127806224
n151437230,"1",80666.0127806224
n151447611,"0",54587.8426591317
n151447611,"1",54587.8426591317
n151448449,"1",110874.792645569
n151448449,"0",110874.792645569
n151450528,"0",35179.6776070779
n151450528,"1",35179.6776070779
n151461432,"0",83584.2455915048
n151461432,"1",83584.2455915048
n151468151,"1",18797.9351812163
n151468151,"0",18797.9351812163
n151477591,"0",65498.93764113
n151477591,"1",65498.93764113
n151479029,"0",186471.617867172
n151479029,"1",186471.617867172
n151493378,"0",49570.2302512359
n151493378,"1",49570.2302512359
n151509367,"0",18102.9798163713
n151509367,"1",18102.9798163713
n151517566,"0",92351.6496916677
n151517566,"1",92351.6496916677
n151517686,"0",4744.96560388039
n151517686,"1",4744.96560388039
n151520694,"0",46999.2438231822
n151520694,"1",46999.2438231822
n151565201,"1",77376.9045743667
n151565201,"0",77376.9045743667
n151565201,"0",77376.9045743667
n151565201,"1",77376.9045743667
n151588768,"1",25290.8963957226
n151588768,"0",25290.8963957226
n151601961,"0",15468.8936747224
n151601961,"1",15468.8936747224
n151604236,"1",99209.298500474
n151604236,"0",99209.298500474
n151610837,"0",62038.3333261201
n151610837,"1",62038.3333261201
n151610861,"1",45375.7245987837
n151610861,"0",45375.7245987837
n151610861,"0",45375.7245987837
n151610861,"1",45375.7245987837
n151624193,"0",42134.7324863375
n151624193,"1",42134.7324863375
n151626514,"0",167839.207888966
n151626514,"1",167839.207888966
n151632495,"1",15000.9684609268
n151632495,"0",15000.9684609268
n151635070,"0",68502.9962168206
n151635070,"1",68502.9962168206
n151636559,"1",5566.55719736405
n151636559,"0",5566.55719736405
n151639957,"0",50673.6252147912
n151639957,"1",50673.6252147912
n151654479,"0",54634.4492408941
n151654479,"1",54634.4492408941
n151660650,"1",21773.702858132
n151660650,"0",21773.702858132
n151669540,"0",48960.5510904582
n151669540,"1",48960.5510904582
n151691681,"1",61324.9490443655
n151691681,"0",61324.9490443655
n151696758,"0",26894.9610393425
n151696758,"1",26894.9610393425
n151710268,"0",54699.3293945692
n151710268,"1",54699.3293945692
n151716833,"1",106532.701026156
n151716833,"0",106532.701026156
n151727555,"0",14661.9394325094
n151727555,"1",14661.9394325094
n151730737,"0",57492.4102421491
n151730737,"1",57492.4102421491
n151735258,"1",49489.0942049314
n151735258,"0",49489.0942049314
n151744245,"0",40608.8041579204
n151744245,"1",40608.8041579204
n151747684,"0",66447.7237280662
n151747684,"1",66447.7237280662
n151753582,"1",106041.958233402
n151753582,"0",106041.958233402
n151755987,"1",90501.4671808878
n151755987,"0",90501.4671808878
n151756011,"0",96689.2893133858
n151756011,"1",96689.2893133858
n151756189,"0",64024.2686548893
n151756189,"1",64024.2686548893
n151761272,"0",17359.2233136815
n151761272,"1",17359.2233136815
n151764315,"0",40377.2529021341
n151764315,"1",40377.2529021341
n151764315,"0",40377.2529021341
n151764315,"1",40377.2529021341
n151768777,"0",78876.1383947322
n151768777,"1",78876.1383947322
n151777178,"0",92217.5727801747
n151777178,"1",92217.5727801747
n151777202,"0",32651.0761614679
n151777202,"1",32651.0761614679
n151793367,"0",44954.1513802949
n151793367,"1",44954.1513802949
n151806713,"1",77821.2201441842
n151806713,"0",77821.2201441842
n151811365,"1",39190.2470122946
n151811365,"0",39190.2470122946
n151814691,"0",62446.3864178023
n151814691,"1",62446.3864178023
n151814718,"1",22375.7282108627
n151814718,"0",22375.7282108627
n151819195,"1",52399.1473570593
n151819195,"0",52399.1473570593
n151825004,"0",55616.657315446
n151825004,"1",55616.657315446
n151830215,"1",29918.8341338868
n151830215,"0",29918.8341338868
n151830727,"1",38639.9252833155
n151830727,"0",38639.9252833155
n151833042,"0",65639.0189668046
n151833042,"1",65639.0189668046
n151857981,"0",72727.1442164344
n151857981,"1",72727.1442164344
n151860756,"0",11837.4990584437
n151860756,"1",11837.4990584437
n151868457,"1",18854.4753910402
n151868457,"0",18854.4753910402
n151870737,"0",9790.79425018825
n151870737,"1",9790.79425018825
n151874520,"0",37807.7416727072
n151874520,"1",37807.7416727072
n151886007,"0",38612.8039237251
n151886007,"1",38612.8039237251
n151887169,"0",133377.383600957
n151887169,"1",133377.383600957
n151895373,"1",174876.278563879
n151895373,"0",174876.278563879
n151901382,"0",49758.6948062888
n151901382,"1",49758.6948062888
n151912263,"0",20528.6963560321
n151912263,"1",20528.6963560321
n151913367,"0",47625.6799863091
n151913367,"1",47625.6799863091
n151913918,"0",71321.5549538679
n151913918,"1",71321.5549538679
n151934180,"0",12762.0488408591
n151934180,"1",12762.0488408591
n151945795,"1",25770.1943155207
n151945795,"1",25770.1943155207
n151945795,"0",25770.1943155207
n151945795,"0",25770.1943155207
n151954074,"0",45845.0610779221
n151954074,"1",45845.0610779221
n151957270,"1",160146.658228626
n151957270,"0",160146.658228626
n151961939,"0",85482.6108846221
n151961939,"1",85482.6108846221
n151964365,"0",30776.9502976061
n151964365,"1",30776.9502976061
n175999644,"0",57083.4420738706
n175999644,"1",57083.4420738706
n176071177,"0",56163.2071591291
n176071177,"1",56163.2071591291
n176071179,"0",55982.6356646494
n176071179,"1",55982.6356646494
n176406940,"0",45873.3777835355
n176406940,"1",45873.3777835355
n176448245,"0",42024.1908722026
n176448245,"1",42024.1908722026
n177328785,"0",55448.062091908
n177328785,"1",55448.062091908
n178021479,"0",14659.7087149683
n178021479,"1",14659.7087149683
n373813049,"0",49821.0706359531
n373813049,"1",49821.0706359531
n373915277,"0",47946.6928776137
n373915277,"1",47946.6928776137
n374299755,"0",48989.2008547866
n374299755,"1",48989.2008547866
n374519677,"0",62359.1804389471
n374519677,"1",62359.1804389471
n374606698,"0",78134.4545155813
n374606698,"1",78134.4545155813
n374606721,"0",78126.0888509418
n374606721,"1",78126.0888509418
n374606742,"0",78096.5529359991
n374606742,"1",78096.5529359991
n374606790,"0",77841.0900408496
n374606790,"1",77841.0900408496
n374606808,"0",77841.1497339698
n374606808,"1",77841.1497339698
n374606829,"0",77545.529744903
n374606829,"1",77545.529744903
n374606849,"0",77506.4331987966
n374606849,"1",77506.4331987966
n374606870,"0",77442.7501173862
n374606870,"1",77442.7501173862
n374606888,"0",77330.7604309073
n374606888,"1",77330.7604309073
n374606904,"0",77304.2959056021
n374606904,"1",77304.2959056021
n374606923,"0",77294.4350591532
n374606923,"1",77294.4350591532
n374606941,"0",77376.4884182344
n374606941,"1",77376.4884182344
n374606958,"0",77378.6426664496
n374606958,"1",77378.6426664496
n374606980,"0",77444.4402083816
n374606980,"1",77444.4402083816
n374607001,"0",77482.8657186779
n374607001,"1",77482.8657186779
n374607022,"0",77812.5586610109
n374607022,"1",77812.5586610109
n374607038,"0",78121.842231377
n374607038,"1",78121.842231377
n374607058,"0",78130.0556226314
n374607058,"1",78130.0556226314
n374608305,"0",78850.9137804387
n374608305,"1",78850.9137804387
n374608329,"0",78891.7195427258
n374608329,"1",78891.7195427258
n374608350,"0",78894.5606488796
n374608350,"1",78894.5606488796
n374608370,"0",78897.8916746417
n374608370,"1",78897.8916746417
n374608388,"0",78901.2984563034
n374608388,"1",78901.2984563034
n374608404,"0",78906.1716824189
n374608404,"1",78906.1716824189
n374608426,"0",78513.5814979474
n374608426,"1",78513.5814979474
n374608447,"0",78508.2240422295
n374608447,"1",78508.2240422295
n374608465,"0",78307.9005177725
n374608465,"1",78307.9005177725
n374608520,"0",78301.5406472102
n374608520,"1",78301.5406472102
n374608550,"0",78275.3409903465
n374608550,"1",78275.3409903465
n374608576,"0",78274.9871853582
n374608576,"1",78274.9871853582
n374608605,"0",78151.1566814982
n374608605,"1",78151.1566814982
n374608631,"0",78150.4947982687
n374608631,"1",78150.4947982687
n374608658,"0",78133.1033022936
n374608658,"1",78133.1033022936
n374608692,"0",78126.1607072813
n374608692,"1",78126.1607072813
n374608718,"0",78217.2437371348
n374608718,"1",78217.2437371348
n374608745,"0",78338.5437696562
n374608745,"1",78338.5437696562
n374608773,"0",78423.4007620074
n374608773,"1",78423.4007620074
n374608804,"0",78563.8278246904
n374608804,"1",78563.8278246904
n374608826,"0",78705.2775484314
n374608826,"1",78705.2775484314
n374665115,"0",68619.7018760213
n374665115,"1",68619.7018760213
n443456835,"0",69844.660632323
n443456835,"1",69844.660632323
n617804447,"0",95921.5933792212
n617804447,"1",95921.5933792212
n1475207016,"0",46730.4769796595
n1475207016,"1",46730.4769796595
n1475325377,"0",55148.7354329378
n1475325377,"1",55148.7354329378
n1677780717,"0",56526.2497771828
n1677780717,"1",56526.2497771828
n1681067668,"0",55319.3750073277
n1681067668,"1",55319.3750073277
n1754406307,"0",85379.2259486544
n1754406307,"1",85379.2259486544
n1754406334,"0",85367.912996868
n1754406334,"1",85367.912996868
n1795297757,"0",128213.022869209
n1795297757,"1",128213.022869209
n2164875828,"0",63106.7841605988
n2164875828,"1",63106.7841605988
n2166402987,"0",62996.7343187194
n2166402987,"1",62996.7343187194
n2166402999,"0",62991.9741947773
n2166402999,"1",62991.9741947773
n2307131764,"0",93097.0851873304
n2307131764,"1",93097.0851873304
n2307231574,"0",94327.8860157357
n2307231574,"1",94327.8860157357
n2307236673,"0",94444.6152279334
n2307236673,"1",94444.6152279334
n2322741705,"0",98388.4865671651
n2322741705,"1",98388.4865671651
n2324986596,"0",94773.7419429231
n2324986596,"1",94773.7419429231
n2402566129,"1",12417.1470058696
n2402566129,"0",12417.1470058696
n2418587312,"0",69742.567531217
n2418587312,"1",69742.567531217
n2877135452,"0",69007.2846378563
n2877135452,"1",69007.2846378563
n2879430820,"0",70024.8246602054
n2879430820,"1",70024.8246602054
n2924132477,"0",92144.4643595629
n2924132477,"1",92144.4643595629
n2997208462,"0",91577.6387254965
n2997208462,"1",91577.6387254965
n3043485367,"0",52672.5033420424
n3043485367,"1",52672.5033420424
n3246492293,"0",23815.4894950779
n3246492293,"1",23815.4894950779
n3246492293,"1",23815.4894950779
n3357194069,"0",96518.3209627971
n3357194069,"1",96518.3209627971
n3462502138,"0",92253.3504257826
n3462502138,"1",92253.3504257826
n3462507287,"0",92126.1262647095
n3462507287,"1",92126.1262647095
n3634917306,"0",55652.7690414237
n3634917306,"1",55652.7690414237
n3634917331,"0",55456.0378297832
n3634917331,"1",55456.0378297832
n3634917336,"0",55453.0427383579
n3634917336,"1",55453.0427383579
n3636381541,"0",56754.6830656446
n3636381541,"1",56754.6830656446
n3723782260,"0",44307.7536509321
n3723782260,"1",44307.7536509321
n3724210548,"0",68675.9819828615
n3724210548,"1",68675.9819828615
n3824547034,"0",45873.9051643395
n3824547034,"1",45873.9051643395
n4135764337,"0",89860.2453862295
n4135764337,"1",89860.2453862295
n4752128218,"0",56159.9017994587
n4752128218,"1",56159.9017994587
n4752128219,"0",56155.3575850869
n4752128219,"1",56155.3575850869
n4752130715,"0",55986.8426949414
n4752130715,"1",55986.8426949414
n4752130717,"0",55972.7276581531
n4752130717,"1",55972.7276581531
n5068023536,"0",63875.7913690976
n5068023536,"1",63875.7913690976
n5519516643,"0",42031.1212191721
n5519516643,"1",42031.1212191721
n5948569031,"1",74719.6190933852
n5948569031,"0",74719.6190933852
n6294266958,"0",51640.5778676039
n6294266958,"1",51640.5778676039
n6514340322,"0",124309.40950322
n6514340322,"1",124309.40950322
n6575671925,"0",56927.4278175389
n6575671925,"1",56927.4278175389
n7093483849,"0",55479.0699333019
n7093483849,"1",55479.0699333019
n7155470906,"0",69749.3853577172
n7155470906,"1",69749.3853577172
n7297868359,"0",68372.8405669074
n7297868359,"1",68372.8405669074
n7388813052,"0",44182.2954566411
n7388813052,"1",44182.2954566411
n7530300712,"0",141966.891893662
n7530300712,"1",141966.891893662
n7565210457,"0",49809.3666602446
n7565210457,"1",49809.3666602446
n7776224122,"1",94764.3096745325
n7776224122,"0",94764.3096745325
n7776224123,"1",94614.2947443487
n7776224123,"0",94614.2947443487
n50936732,"0",109377.191472163
n50936732,"1",109377.191472163
n50936737,"0",108963.948672124
n50936737,"1",108963.948672124
n51005969,"0",108753.250580876
n51005969,"1",108753.250580876
n51012874,"0",108330.851720129
n51012874,"1",108330.851720129
n51969472,"1",119006.443941248
n51969472,"0",119006.443941248
n51969605,"1",52957.7167881923
n51969605,"0",52957.7167881923
n51972528,"1",76784.6480111747
n51972528,"0",76784.6480111747
n51972528,"1",76784.6480111747
n76470660,"0",61917.0979854155
n76470660,"1",61917.0979854155
n85726438,"0",98842.0128562661
n85726438,"1",98842.0128562661
n90254043,"0",75372.1509660241
n90254043,"1",75372.1509660241
n150932325,"1",129015.982463874
n150932325,"0",129015.982463874
n150932422,"1",140304.81507273
n150932422,"0",140304.81507273
n150932719,"0",12218.9626730226
n150932719,"1",12218.9626730226
n150932790,"1",27578.0648799197
n150932790,"0",27578.0648799197
n150932815,"1",98222.7348515254
n150932815,"0",98222.7348515254
n150932851,"1",38429.1655817636
n150932851,"0",38429.1655817636
n150932851,"0",38429.1655817636
n150932851,"1",38429.1655817636
n150932876,"1",65140.9152423706
n150932876,"0",65140.9152423706
n150933038,"0",60102.4840994936
n150933038,"1",60102.4840994936
n150933192,"0",79414.6386245481
n150933192,"1",79414.6386245481
n150933380,"1",104593.168839627
n150933380,"0",104593.168839627
n150933491,"1",7451.48173347676
n150933491,"0",7451.48173347676
n150933491,"1",7451.48173347676
n150933743,"0",101953.321793458
n150933743,"1",101953.321793458
n150933839,"0",171174.266874399
n150933839,"1",171174.266874399
n150933925,"1",87077.6261072297
n150933925,"0",87077.6261072297
n150934013,"1",12426.1943682037
n150934013,"0",12426.1943682037
n150934028,"0",69533.0998615132
n150934028,"1",69533.0998615132
n150934028,"0",69533.0998615132
n150934028,"1",69533.0998615132
n150934127,"1",65570.2127802452
n150934127,"0",65570.2127802452
n150934213,"1",69935.8467582989
n150934213,"0",69935.8467582989
n150934355,"0",252953.591008133
n150934355,"1",252953.591008133
n150934542,"1",27791.7342518054
n150934542,"0",27791.7342518054
n150934542,"1",27791.7342518054
n150934599,"0",82378.5815674898
n150934599,"1",82378.5815674898
n150934656,"0",7493.68929696343
n150934656,"1",7493.68929696343
n150934757,"1",83686.8729662555
n150934757,"0",83686.8729662555
n150934968,"1",26433.818328718
n150934968,"0",26433.818328718
n150935144,"1",80164.6253171794
n150935144,"0",80164.6253171794
n150935149,"0",10998.4129417494
n150935149,"1",10998.4129417494
n150935479,"1",69860.1108198348
n150935479,"0",69860.1108198348
n150935479,"0",69860.1108198348
n150935479,"1",69860.1108198348
n150935615,"1",62874.4594024072
n150935615,"0",62874.4594024072
n150935618,"0",79370.6772794752
n150935618,"1",79370.6772794752
n150935886,"0",95958.1821325526
n150935886,"1",95958.1821325526
n150936460,"0",54056.0566367123
n150936460,"1",54056.0566367123
n150936471,"0",59393.0011156288
n150936471,"1",59393.0011156288
n150936527,"1",32175.447878392
n150936527,"0",32175.447878392
n150936746,"1",32677.3692143543
n150936746,"0",32677.3692143543
n150937021,"0",127211.757804712
n150937021,"1",127211.757804712
n150937113,"1",15374.3309692016
n150937113,"0",15374.3309692016
n150937384,"0",23895.4291710238
n150937384,"1",23895.4291710238
n150937393,"1",15777.8303628107
n150937393,"0",15777.8303628107
n150937434,"1",18766.7376888915
n150937434,"0",18766.7376888915
n150937609,"0",70068.0450632544
n150937609,"1",70068.0450632544
n150937609,"0",70068.0450632544
n150937609,"1",70068.0450632544
n150938048,"0",45928.5232915905
n150938048,"1",45928.5232915905
n150938048,"0",45928.5232915905
n150938048,"1",45928.5232915905
n150938062,"0",69165.1211205582
n150938062,"1",69165.1211205582
n150938339,"1",16775.7339016351
n150938339,"0",16775.7339016351
n150938465,"0",39947.7049630001
n150938465,"1",39947.7049630001
n150938471,"0",14922.6828251383
n150938471,"1",14922.6828251383
n150938966,"1",168410.205059409
n150938966,"0",168410.205059409
n150938966,"1",168410.205059409
n150939039,"0",72491.7440125064
n150939039,"1",72491.7440125064
n150939098,"0",62125.3029177275
n150939098,"1",62125.3029177275
n150939236,"1",62551.2626028322
n150939236,"0",62551.2626028322
n150939255,"1",8865.22219715716
n150939255,"0",8865.22219715716
n150939683,"0",13128.0578915098
n150939683,"1",13128.0578915098
n150939855,"1",94000.1189037063
n150939855,"0",94000.1189037063
n150939893,"0",120260.266672173
n150939893,"1",120260.266672173
n150939895,"1",125871.360888537
n150939895,"0",125871.360888537
n150939897,"1",68823.5111461156
n150939897,"1",68823.5111461156
n150939897,"0",68823.5111461156
n150939964,"0",85474.4969320152
n150939964,"1",85474.4969320152
n150940087,"0",69043.5460164629
n150940087,"1",69043.5460164629
n150940144,"1",25748.5070930337
n150940144,"0",25748.5070930337
n150940177,"0",99181.4016259136
n150940177,"1",99181.4016259136
n150940260,"1",102489.076168814
n150940260,"0",102489.076168814
n150940379,"1",43198.6540483798
n150940379,"0",43198.6540483798
n150940390,"1",87350.801033994
n150940390,"0",87350.801033994
n150940826,"0",62979.3243711428
n150940826,"1",62979.3243711428
n150941010,"1",9016.22525436335
n150941010,"0",9016.22525436335
n150941089,"1",63801.8863732153
n150941089,"1",63801.8863732153
n150941089,"0",63801.8863732153
n150941111,"1",155065.115354826
n150941111,"0",155065.115354826
n150941291,"1",48263.1445472301
n150941291,"0",48263.1445472301
n150941825,"1",130110.347270188
n150941825,"0",130110.347270188
n150941831,"1",72885.2396290551
n150941831,"1",72885.2396290551
n150941831,"0",72885.2396290551
n150941831,"0",72885.2396290551
n150942076,"1",87175.5475543535
n150942076,"1",87175.5475543535
n150942076,"0",87175.5475543535
n150942076,"0",87175.5475543535
n150942295,"1",18360.9789402902
n150942295,"0",18360.9789402902
n150942513,"1",77449.6305848733
n150942513,"1",77449.6305848733
n150942513,"0",77449.6305848733
n150942513,"0",77449.6305848733
n150942540,"0",89029.7524786803
n150942540,"1",89029.7524786803
n150942540,"0",89029.7524786803
n150942540,"1",89029.7524786803
n150943116,"1",52589.1854258471
n150943116,"0",52589.1854258471
n150943764,"1",46335.0625686955
n150943764,"0",46335.0625686955
n150943766,"1",85221.5834325599
n150943766,"0",85221.5834325599
n150944029,"1",104200.719036049
n150944029,"1",104200.719036049
n150944029,"0",104200.719036049
n150944029,"0",104200.719036049
n150944072,"0",188422.64971132
n150944072,"1",188422.64971132
n150944078,"1",76022.4976207161
n150944078,"1",76022.4976207161
n150944078,"0",76022.4976207161
n150944078,"0",76022.4976207161
n150944135,"1",60580.3273460078
n150944135,"0",60580.3273460078
n150944135,"0",60580.3273460078
n150944135,"1",60580.3273460078
n150944438,"0",14858.4187869627
n150944438,"1",14858.4187869627
n150944758,"0",41671.8531326734
n150944758,"1",41671.8531326734
n150945125,"0",80397.6345574119
n150945125,"1",80397.6345574119
n150945605,"0",48957.1502387163
n150945605,"1",48957.1502387163
n150945605,"0",48957.1502387163
n150945605,"1",48957.1502387163
n150946364,"0",91027.0595183737
n150946364,"1",91027.0595183737
n150946485,"0",49899.8346586976
n150946485,"1",49899.8346586976
n150946485,"0",49899.8346586976
n150946485,"1",49899.8346586976
n150946492,"1",39533.340936423
n150946492,"1",39533.340936423
n150946492,"0",39533.340936423
n150946492,"0",39533.340936423
n150946514,"0",32210.6545838274
n150946514,"1",32210.6545838274
n150946588,"1",187061.17428406
n150946588,"0",187061.17428406
n150946682,"0",81993.8964553051
n150946682,"1",81993.8964553051
n150946682,"0",81993.8964553051
n150946682,"1",81993.8964553051
n150946730,"0",12001.3089972217
n150946730,"1",12001.3089972217
n150946791,"1",18609.0574951157
n150946791,"0",18609.0574951157
n150946811,"0",137986.855314038
n150946811,"1",137986.855314038
